Time,Netflow_Bytes,Protcol_ICMP,Protcol_TCP,Protcol_UDP,Flag_A,Flag_S,Flag_SS
-0.0294001952444503,1.5825923194449063,0.0,1.0,0.0,0.04763296372850151,0.896554390889216,0.05580842640936018
-0.2812331435098869,0.1253498605806831,0.0,0.0,1.0,0.2503486273025898,0.7446146661624369,0.005012742176701514
-1.2885649365716332,-0.13968336003450194,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-1.2885649365716332,-0.735787979159021,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-0.34419138057624604,-0.7780524130112765,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.8478572771071192,0.28296097848805224,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.4701078547089643,1.66536016907224,0.0,0.0,1.0,0.013622481463127402,0.007052142624497081,0.9793185217483834
-0.34419138057624604,3.033671215039009,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.09235843231080945,-0.7445930695449077,0.0,0.0,1.0,0.8258717466200848,0.16240725534719727,0.011710585666618877
1.1668063090163734,-0.8282414282108298,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-1.2885649365716332,-0.6142777318337868,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
1.2297645460827327,-0.7269828887731346,1.0,0.0,0.0,0.9045977883712918,0.036152569285570674,0.05921527063301331
-1.0996902253725558,2.919205040022484,0.0,0.0,1.0,0.014098749198040106,0.006729435569479341,0.9791648856187741
1.355681020215451,-0.808429974842585,0.0,1.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
0.9149733607509368,-0.05691551040716841,0.0,1.0,0.0,0.01764286613908477,7.806890208990952e-05,0.9822759253420719
1.7963886796799649,-0.5482395539396376,0.0,1.0,0.0,0.826009969294751,0.1620935846092344,0.011886067322433132
-1.0996902253725558,1.287621791517707,0.0,1.0,0.0,0.047087656070309986,0.8962894974691434,0.05661861268159926
1.4815974943481691,-0.5825794064445952,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
-1.2885649365716332,-0.7762913949340992,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.5330660917753235,-0.41264116199698486,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
0.6001821754191412,-0.52710733701351,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
-0.2812331435098869,0.1253498605806831,0.0,0.0,1.0,0.24718405366106283,0.7481010359456962,0.004690870215400224
0.03355804182190884,-0.789499030512929,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
0.9149733607509368,-0.6248438402968506,0.0,1.0,0.0,0.017033911658500694,0.00015556698617985508,0.9828074891268779
-0.7219408029744009,0.22880967261485,0.0,0.0,1.0,0.2503486273025898,0.7446146661624369,0.005012742176701514
-0.5960243288416827,2.2905215864701844,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
1.2297645460827327,-0.7481151056992622,1.0,0.0,0.0,0.9101756943198431,0.03183366863692299,0.05795739555563436
-0.21827490644352773,-0.12999776061002674,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
-1.0996902253725558,0.7659201861539293,1.0,0.0,0.0,0.04857383065150341,0.8947884415490862,0.0566334571954487
-0.9108155141734783,-0.8097507384004681,0.0,1.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
1.41863925728181,0.8535308354935004,0.0,1.0,0.0,0.8258717466200848,0.16240725534719727,0.011710585666618877
-0.09235843231080945,2.8205880277005546,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.09235843231080945,-0.8198765923442376,1.0,0.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
1.1668063090163734,0.031575647970991376,0.0,1.0,0.0,0.017019350289440505,0.00015543399414952297,0.9828221885157834
-1.0996902253725558,-0.4544653413299459,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
-0.5330660917753235,-0.8709461165823795,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.9737737512398374,-0.4280500701722863,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
-0.9737737512398374,3.5443664574204288,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-1.0996902253725558,-0.5918247513497761,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-0.9737737512398374,-0.8220778649407092,1.0,0.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
1.355681020215451,-0.746354087622085,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-1.2885649365716332,-0.279684297170098,0.0,0.0,1.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
1.8593469167463241,-0.5913844968304818,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
0.15947451595462714,-0.8005053934952872,0.0,1.0,0.0,0.017019350289440505,0.00015543399414952297,0.9828221885157834
1.7963886796799649,-0.40295556257250964,0.0,0.0,1.0,0.06223950842195183,0.8152025745850625,0.12254919826452945
-0.21827490644352773,1.9383179710347227,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
0.4113074642200637,-0.7120142351171274,0.0,0.0,1.0,0.06010777592567581,0.8195652093769917,0.12031825043431292
-0.78489904004076,-0.2356588452406653,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
-1.2885649365716332,0.47094965822673,1.0,0.0,0.0,0.25044409263864265,0.7441249352414266,0.005406991239195349
-0.9108155141734783,-0.8731473891788512,1.0,0.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-0.8478572771071192,-0.5372331909572795,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
1.9223051538126832,-0.6627057289561628,0.0,0.0,1.0,0.05928164677117492,0.8152211600225637,0.1254882847543145
-0.1553166693771686,-0.6750328554964039,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
1.7334304426136058,-0.6292463854897938,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
1.7334304426136058,-0.8603800081193157,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.40714961764260515,-0.6776743826121698,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
-1.0996902253725558,-0.49144672095066944,0.0,1.0,0.0,0.017033911658500694,0.00015556698617985508,0.9828074891268779
-0.9737737512398374,0.19579058366777546,1.0,0.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
1.9852633908790422,-0.8779901888910888,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.9108155141734783,-0.11899139762766855,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
0.4113074642200637,-0.788178266955046,0.0,1.0,0.0,0.05928164677117492,0.8152211600225637,0.1254882847543145
0.22243275302098628,-0.7859769943585744,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
0.09651627888826798,-0.8731473891788512,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.9108155141734783,-0.5909442423111874,0.0,0.0,1.0,0.013622481463127402,0.007052142624497081,0.9793185217483834
-1.0996902253725558,2.105614688366567,1.0,0.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.8478572771071192,-0.570252279904354,1.0,0.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.5960243288416827,1.4439121458671933,0.0,1.0,0.0,0.04739239365128582,0.8945373896597506,0.058065936725113176
-0.1553166693771686,1.4373083280777783,0.0,1.0,0.0,0.047087656070309986,0.8962894974691434,0.05661861268159926
-1.0996902253725558,-0.31050211352070095,0.0,0.0,1.0,0.06010777592567581,0.8195652093769917,0.12031825043431292
-0.2812331435098869,-0.8718266256209682,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
0.09651627888826798,-0.6072336595250776,1.0,0.0,0.0,0.9060125180452341,0.036501457817070246,0.057452507911981185
-1.1626484624389148,-0.8823927340840321,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
0.3483492271537046,-0.8762291708139115,0.0,0.0,1.0,0.061133553541537225,0.0,0.9387667399486512
-1.2885649365716332,-0.8062287022461134,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.2812331435098869,1.80271957909207,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.4701078547089643,-0.8506944086948405,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-1.2256066995052741,-0.5812586428867123,0.0,0.0,1.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
-0.09235843231080945,-0.8225181194600035,0.0,0.0,1.0,0.825843313408254,0.1621188629203863,0.012027409258407791
-1.1626484624389148,-0.3923894541094458,0.0,0.0,1.0,0.013622481463127402,0.007052142624497081,0.9793185217483834
1.4815974943481691,-0.37213774622190676,1.0,0.0,0.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
1.5445557314145284,0.24950163502168338,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-0.9737737512398374,-0.7850964853199858,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
0.977931597817296,-0.7274231432924289,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.34419138057624604,-0.6745926009771096,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
1.9223051538126832,0.3318292301297226,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
1.6075139684808875,0.32258388522454173,0.0,1.0,0.0,0.825843313408254,0.1621188629203863,0.012027409258407791
-0.09235843231080945,-0.7454735785834963,0.0,0.0,1.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.09235843231080945,4.049778645570317,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
0.977931597817296,-0.816354556189883,1.0,0.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-0.6589825659080417,1.4108930569201186,0.0,1.0,0.0,0.04809584714924536,0.8943710374183992,0.057528820496107726
-0.1553166693771686,0.6985612447018972,1.0,0.0,0.0,0.9060125180452341,0.036501457817070246,0.057452507911981185
-1.0367319883061967,-0.33559662112047756,0.0,1.0,0.0,0.017033911658500694,0.00015556698617985508,0.9828074891268779
-1.0996902253725558,1.8599526666003325,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.9737737512398374,-0.7991846299374042,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
-0.9108155141734783,0.30717497704924024,1.0,0.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
1.9223051538126832,0.3318292301297226,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-1.3515231736379925,1.0344754429234688,1.0,0.0,0.0,0.04857383065150341,0.8947884415490862,0.0566334571954487
-0.1553166693771686,-0.7714485952218616,0.0,1.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-1.2885649365716332,-0.6864794729980565,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.9108155141734783,-0.28496735140162993,0.0,1.0,0.0,0.04857383065150341,0.8947884415490862,0.0566334571954487
-1.2885649365716332,0.04522353806911552,0.0,1.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-0.9737737512398374,-0.49805053874008437,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
0.977931597817296,0.6184349221903297,0.0,1.0,0.0,0.826009969294751,0.1620935846092344,0.011886067322433132
-1.1626484624389148,0.9046003597316423,1.0,0.0,0.0,0.04857383065150341,0.8947884415490862,0.0566334571954487
-0.7219408029744009,-0.09389689002789191,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
2.0482216279454013,-0.1229536883013175,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
1.0408898348836553,-0.5345916638415135,1.0,0.0,0.0,0.9057286667911933,0.036796061155437695,0.057441444162820196
-0.9108155141734783,-0.0842112906034167,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-1.1626484624389148,-0.575535334135886,1.0,0.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
0.2853909900873454,-0.8335244824423618,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.5330660917753235,-0.735787979159021,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.40714961764260515,-0.7093727080013614,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
-1.0367319883061967,-0.7265426342538402,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
2.363012813277197,-0.7939015757058723,1.0,0.0,0.0,0.9049798524554266,0.03565228765063,0.059333999370066684
-0.4701078547089643,0.95522962945049,1.0,0.0,0.0,0.04809584714924536,0.8943710374183992,0.057528820496107726
-0.09235843231080945,-0.6776743826121698,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-1.2256066995052741,0.6360451029621027,1.0,0.0,0.0,0.047087656070309986,0.8962894974691434,0.05661861268159926
-0.5960243288416827,-0.49100646643137513,0.0,0.0,1.0,0.05928164677117492,0.8152211600225637,0.1254882847543145
-0.09235843231080945,3.7644937170675927,0.0,0.0,1.0,0.8258717466200848,0.16240725534719727,0.011710585666618877
-1.0996902253725558,-0.23786011783713693,0.0,0.0,1.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
1.9852633908790422,-0.8396880457124823,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.8478572771071192,-0.5050946110487936,0.0,1.0,0.0,0.8258717466200848,0.16240725534719727,0.011710585666618877
-0.5960243288416827,0.6514540111374042,1.0,0.0,0.0,0.04739239365128582,0.8945373896597506,0.058065936725113176
1.5445557314145284,-0.8612605171579044,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-1.2885649365716332,-0.7806939401270425,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
1.355681020215451,-0.38006232756920466,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.4701078547089643,-0.6362904577985031,0.0,0.0,1.0,0.05928164677117492,0.8152211600225637,0.1254882847543145
-1.0367319883061967,1.159947980922352,1.0,0.0,0.0,0.04857383065150341,0.8947884415490862,0.0566334571954487
-0.9108155141734783,0.14692233202610513,0.0,1.0,0.0,0.825843313408254,0.1621188629203863,0.012027409258407791
-0.4701078547089643,-0.7459138331027906,0.0,0.0,1.0,0.06223950842195183,0.8152025745850625,0.12254919826452945
-0.21827490644352773,-0.7225803435801913,0.0,1.0,0.0,0.017019350289440505,0.00015543399414952297,0.9828221885157834
0.7890568866182186,-0.7872977579164574,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-0.7219408029744009,-0.8599397536000214,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
2.300054576210838,-0.8691850985052022,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.9737737512398374,0.3340305027261942,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.40714961764260515,-0.8361660095581277,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
0.6001821754191412,-0.6811964187665245,1.0,0.0,0.0,0.9049798524554266,0.03565228765063,0.059333999370066684
0.4113074642200637,-0.885034261199798,1.0,0.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
0.3483492271537046,-0.815033792632,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
0.09651627888826798,1.626617771374339,0.0,1.0,0.0,0.04809584714924536,0.8943710374183992,0.057528820496107726
-0.9737737512398374,0.6096298318044431,1.0,0.0,0.0,0.04763296372850151,0.896554390889216,0.05580842640936018
-0.5330660917753235,-0.594466278465542,0.0,0.0,1.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
-0.5960243288416827,-0.6380514758756805,0.0,1.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-0.78489904004076,-0.523145046339861,0.0,0.0,1.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
-0.9108155141734783,-0.8467321180211915,0.0,1.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
1.41863925728181,1.8731603021791623,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-0.40714961764260515,0.15176513173834272,0.0,0.0,1.0,0.2507686087993239,0.7442367119066651,0.004970265031626315
1.1038480719500143,-0.8775499343717945,0.0,1.0,0.0,0.05683810739422247,0.0,0.9430670932093375
-0.09235843231080945,-0.8000651389759929,1.0,0.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.78489904004076,0.6008247414185566,1.0,0.0,0.0,0.2503486273025898,0.7446146661624369,0.005012742176701514
1.0408898348836553,-0.8291219372494185,0.0,0.0,1.0,0.826009969294751,0.1620935846092344,0.011886067322433132
-0.21827490644352773,-0.5905039877918931,0.0,1.0,0.0,0.825843313408254,0.1621188629203863,0.012027409258407791
-0.34419138057624604,0.11346298855973624,1.0,0.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-1.3515231736379925,-0.5874222061568328,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.21827490644352773,-0.4408174512318218,0.0,0.0,1.0,0.013080899289334945,0.007338582844177839,0.9795738043618191
-1.0996902253725558,1.42630196509542,0.0,1.0,0.0,0.04763296372850151,0.896554390889216,0.05580842640936018
-0.5330660917753235,0.542270890352411,1.0,0.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
0.4113074642200637,0.5629628527592444,0.0,1.0,0.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.6589825659080417,-0.7309451794467835,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
-0.5330660917753235,-0.5455980268238717,0.0,0.0,1.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
-1.0367319883061967,-0.4703145040245417,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
-0.5960243288416827,-0.7749706313762162,0.0,0.0,1.0,0.05928164677117492,0.8152211600225637,0.1254882847543145
-0.09235843231080945,-0.8713863711016739,1.0,0.0,0.0,0.825843313408254,0.1621188629203863,0.012027409258407791
-0.09235843231080945,-0.8832732431226207,1.0,0.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
-0.2812331435098869,-0.37654029141485,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
-1.1626484624389148,-0.6486175843387443,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
-0.5960243288416827,0.8913927241528126,0.0,0.0,1.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
1.2927227831490917,0.22264610934472942,1.0,0.0,0.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
-0.5960243288416827,-0.2294952819705447,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
1.9852633908790422,-0.7978638663795212,0.0,1.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.6589825659080417,-0.4144021800741622,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.09235843231080945,-0.6627057289561628,1.0,0.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
2.0482216279454013,-0.8599397536000214,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
1.41863925728181,-0.7573604506044431,0.0,1.0,0.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
-0.78489904004076,-0.866103316870142,1.0,0.0,0.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-0.09235843231080945,-0.8515749177334292,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
1.0408898348836553,-0.8238388830178865,0.0,0.0,1.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
0.03355804182190884,0.49736492938438964,1.0,0.0,0.0,0.2503486273025898,0.7446146661624369,0.005012742176701514
-1.0996902253725558,-0.015531585593501644,0.0,0.0,1.0,0.2507686087993239,0.7442367119066651,0.004970265031626315
-0.9108155141734783,0.4260436972587086,1.0,0.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
1.1668063090163734,-0.8590592445614327,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-1.0367319883061967,-0.5328306457643363,0.0,0.0,1.0,0.013279197680287498,0.007746738507431953,0.9789672380774646
-1.2885649365716332,-0.5931455149076591,0.0,0.0,1.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
2.0482216279454013,1.3448548790259696,0.0,0.0,1.0,0.2507686087993239,0.7442367119066651,0.004970265031626315
-1.0996902253725558,-0.6992468540575919,1.0,0.0,0.0,0.9057286667911933,0.036796061155437695,0.057441444162820196
-0.9737737512398374,-0.5376734454765738,0.0,1.0,0.0,0.017019350289440505,0.00015543399414952297,0.9828221885157834
-0.40714961764260515,-0.7318256884853721,0.0,1.0,0.0,0.23215887610972472,0.5452769194742596,0.2225639091839304
0.537223938352782,0.398307662543166,1.0,0.0,0.0,0.25044409263864265,0.7441249352414266,0.005406991239195349
-0.5960243288416827,0.3102567586843005,0.0,0.0,1.0,0.24784153537893766,0.7469172086808151,0.005217170676449244
-1.3515231736379925,0.9054808687702309,1.0,0.0,0.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
0.7260986495518594,0.09233077163360855,0.0,0.0,1.0,0.24784153537893766,0.7469172086808151,0.005217170676449244
-1.0996902253725558,-0.4927674845085524,0.0,1.0,0.0,0.826009969294751,0.1620935846092344,0.011886067322433132
-0.21827490644352773,-0.8625812807157873,0.0,1.0,0.0,0.01737808738627178,7.828280291469215e-05,0.9825405278707432
1.6704722055472465,-0.16389735859568993,1.0,0.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
-0.1553166693771686,0.445414896107659,1.0,0.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
0.03355804182190884,0.02409132114298781,0.0,0.0,1.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
0.47426570128642287,0.1385574961595129,0.0,0.0,1.0,0.25044409263864265,0.7441249352414266,0.005406991239195349
2.1741381020781194,-0.5367929364379852,0.0,1.0,0.0,0.826009969294751,0.1620935846092344,0.011886067322433132
2.1111798650117604,-0.6583031837632195,0.0,0.0,1.0,0.06237377319689077,0.8150036623164063,0.12261388922795644
-1.2256066995052741,-0.37213774622190676,1.0,0.0,0.0,0.013574620445318769,0.006867651989729879,0.9795509622561382
-0.9108155141734783,-0.7542786689693828,0.0,0.0,1.0,0.23247630401600095,0.5451870498393063,0.22233635248420447
-0.7219408029744009,-0.746354087622085,0.0,1.0,0.0,0.017019350289440505,0.00015543399414952297,0.9828221885157834
-0.09235843231080945,3.9546836694027423,0.0,0.0,1.0,0.826009969294751,0.1620935846092344,0.011886067322433132
2.0482216279454013,-0.6257243493354393,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
-1.0996902253725558,0.251702907618155,1.0,0.0,0.0,0.013080899289334945,0.007338582844177839,0.9795738043618191
0.22243275302098628,-0.8484931360983688,1.0,0.0,0.0,0.9101756943198431,0.03183366863692299,0.05795739555563436
1.7334304426136058,-0.7146557622328934,1.0,0.0,0.0,0.9045977883712918,0.036152569285570674,0.05921527063301331
0.2853909900873454,1.6288190439708106,0.0,1.0,0.0,0.04739239365128582,0.8945373896597506,0.058065936725113176
1.6704722055472465,-0.3342758575625946,0.0,0.0,1.0,0.013622481463127402,0.007052142624497081,0.9793185217483834
0.3483492271537046,1.0714568225441923,0.0,1.0,0.0,0.8265005382629608,0.16184997996110823,0.011639065773930346
-0.5960243288416827,0.567805652471482,1.0,0.0,0.0,0.25044409263864265,0.7441249352414266,0.005406991239195349
-0.09235843231080945,-0.7340269610818437,0.0,0.0,1.0,0.8244483055656081,0.16401709487250524,0.011524110472129551
-0.1553166693771686,-0.6591836928018081,0.0,1.0,0.0,0.2307560953873105,0.5461926198402584,0.2230509854821139
-0.8478572771071192,-0.5667302437499994,0.0,0.0,1.0,0.014098749198040106,0.006729435569479341,0.9791648856187741
1.355681020215451,-0.5103776652803255,1.0,0.0,0.0,0.9057286667911933,0.036796061155437695,0.057441444162820196
2.300054576210838,-0.27087920678421146,0.0,1.0,0.0,0.017033911658500694,0.00015556698617985508,0.9828074891268779
1.4815974943481691,0.31994235810877575,0.0,0.0,1.0,0.2305455182511283,0.5469346133661162,0.22251956449416582
0.7890568866182186,-0.5064153746066765,0.0,0.0,1.0,0.06010777592567581,0.8195652093769917,0.12031825043431292
1.6075139684808875,-0.3937102176673288,0.0,1.0,0.0,0.017556521356222994,0.00015537361815326663,0.9822849861588002
0.47426570128642287,-0.5781768612516519,1.0,0.0,0.0,0.9060125180452341,0.036501457817070246,0.057452507911981185
0.47426570128642287,-0.7265426342538402,0.0,0.0,1.0,0.06412470525333085,0.814925827819488,0.12094082990606302
-1.3515231736379925,-0.8612605171579044,1.0,0.0,0.0,0.2304978903468423,0.5441432663376051,0.22535855358312076
